,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,pH,sulphates,alcohol,label
47267,2,3,2,0,2,2,0,3,1
47268,2,3,2,0,2,2,1,0,1
47269,2,3,2,0,2,2,1,1,1
47270,2,3,2,0,2,2,1,2,1
47271,2,3,2,0,2,2,1,3,1
47272,2,3,2,0,2,2,2,0,1
47273,2,3,2,0,2,2,2,1,1
47274,2,3,2,0,2,2,2,2,1
47275,2,3,2,0,2,2,2,3,1
47276,2,3,2,0,2,2,3,0,1
47277,2,3,2,0,2,2,3,1,1
47278,2,3,2,0,2,2,3,2,1
47279,2,3,2,0,2,2,3,3,1
47280,2,3,2,0,2,3,0,0,1
47281,2,3,2,0,2,3,0,1,1
47282,2,3,2,0,2,3,0,2,1
47283,2,3,2,0,2,3,0,3,1
47284,2,3,2,0,2,3,1,0,1
47285,2,3,2,0,2,3,1,1,1
47286,2,3,2,0,2,3,1,2,1
47287,2,3,2,0,2,3,1,3,1
47288,2,3,2,0,2,3,2,0,1
47289,2,3,2,0,2,3,2,1,1
47290,2,3,2,0,2,3,2,2,1
47291,2,3,2,0,2,3,2,3,1
47292,2,3,2,0,2,3,3,0,1
47293,2,3,2,0,2,3,3,1,1
47294,2,3,2,0,2,3,3,2,1
47295,2,3,2,0,2,3,3,3,1
47296,2,3,2,0,3,0,0,0,1
47297,2,3,2,0,3,0,0,1,1
47298,2,3,2,0,3,0,0,2,1
47299,2,3,2,0,3,0,0,3,1
47300,2,3,2,0,3,0,1,0,1
47301,2,3,2,0,3,0,1,1,1
47302,2,3,2,0,3,0,1,2,1
47303,2,3,2,0,3,0,1,3,1
47304,2,3,2,0,3,0,2,0,1
47305,2,3,2,0,3,0,2,1,1
47306,2,3,2,0,3,0,2,2,1
47307,2,3,2,0,3,0,2,3,1
47308,2,3,2,0,3,0,3,0,1
47309,2,3,2,0,3,0,3,1,1
47310,2,3,2,0,3,0,3,2,1
47311,2,3,2,0,3,0,3,3,1
47312,2,3,2,0,3,1,0,0,1
47313,2,3,2,0,3,1,0,1,1
47314,2,3,2,0,3,1,0,2,1
47315,2,3,2,0,3,1,0,3,1
47316,2,3,2,0,3,1,1,0,1
47317,2,3,2,0,3,1,1,1,1
47318,2,3,2,0,3,1,1,2,1
47319,2,3,2,0,3,1,1,3,1
47320,2,3,2,0,3,1,2,0,1
47321,2,3,2,0,3,1,2,1,1
47322,2,3,2,0,3,1,2,2,1
47323,2,3,2,0,3,1,2,3,1
47324,2,3,2,0,3,1,3,0,1
47325,2,3,2,0,3,1,3,1,1
47326,2,3,2,0,3,1,3,2,1
47327,2,3,2,0,3,1,3,3,1
47328,2,3,2,0,3,2,0,0,1
47329,2,3,2,0,3,2,0,1,1
47330,2,3,2,0,3,2,0,2,1
47331,2,3,2,0,3,2,0,3,1
47332,2,3,2,0,3,2,1,0,1
47333,2,3,2,0,3,2,1,1,1
47334,2,3,2,0,3,2,1,2,1
47335,2,3,2,0,3,2,1,3,1
47336,2,3,2,0,3,2,2,0,1
47337,2,3,2,0,3,2,2,1,1
47338,2,3,2,0,3,2,2,2,1
47339,2,3,2,0,3,2,2,3,1
47340,2,3,2,0,3,2,3,0,1
47341,2,3,2,0,3,2,3,1,1
47342,2,3,2,0,3,2,3,2,1
47343,2,3,2,0,3,2,3,3,1
47344,2,3,2,0,3,3,0,0,1
47345,2,3,2,0,3,3,0,1,1
47346,2,3,2,0,3,3,0,2,1
47347,2,3,2,0,3,3,0,3,1
47348,2,3,2,0,3,3,1,0,1
47349,2,3,2,0,3,3,1,1,1
47350,2,3,2,0,3,3,1,2,1
47351,2,3,2,0,3,3,1,3,1
47352,2,3,2,0,3,3,2,0,1
47353,2,3,2,0,3,3,2,1,1
47354,2,3,2,0,3,3,2,2,1
47355,2,3,2,0,3,3,2,3,1
47356,2,3,2,0,3,3,3,0,1
47357,2,3,2,0,3,3,3,1,1
47358,2,3,2,0,3,3,3,2,1
47359,2,3,2,0,3,3,3,3,1
47360,2,3,2,1,0,0,0,0,1
47361,2,3,2,1,0,0,0,1,1
47362,2,3,2,1,0,0,0,2,1
47363,2,3,2,1,0,0,0,3,1
47364,2,3,2,1,0,0,1,0,1
47365,2,3,2,1,0,0,1,1,1
47366,2,3,2,1,0,0,1,2,1
47367,2,3,2,1,0,0,1,3,1
47368,2,3,2,1,0,0,2,0,1
47369,2,3,2,1,0,0,2,1,1
47370,2,3,2,1,0,0,2,2,1
47371,2,3,2,1,0,0,2,3,1
47372,2,3,2,1,0,0,3,0,1
47373,2,3,2,1,0,0,3,1,1
47374,2,3,2,1,0,0,3,2,1
47375,2,3,2,1,0,0,3,3,1
47376,2,3,2,1,0,1,0,0,1
47377,2,3,2,1,0,1,0,1,1
47378,2,3,2,1,0,1,0,2,1
47379,2,3,2,1,0,1,0,3,1
47380,2,3,2,1,0,1,1,0,1
47381,2,3,2,1,0,1,1,1,1
47382,2,3,2,1,0,1,1,2,1
47383,2,3,2,1,0,1,1,3,1
47384,2,3,2,1,0,1,2,0,1
47385,2,3,2,1,0,1,2,1,1
47386,2,3,2,1,0,1,2,2,1
47387,2,3,2,1,0,1,2,3,1
47388,2,3,2,1,0,1,3,0,1
47389,2,3,2,1,0,1,3,1,1
47390,2,3,2,1,0,1,3,2,1
47391,2,3,2,1,0,1,3,3,1
47392,2,3,2,1,0,2,0,0,1
47393,2,3,2,1,0,2,0,1,1
47394,2,3,2,1,0,2,0,2,1
47395,2,3,2,1,0,2,0,3,1
47396,2,3,2,1,0,2,1,0,1
47397,2,3,2,1,0,2,1,1,1
47398,2,3,2,1,0,2,1,2,1
47399,2,3,2,1,0,2,1,3,1
47400,2,3,2,1,0,2,2,0,1
47401,2,3,2,1,0,2,2,1,1
47402,2,3,2,1,0,2,2,2,1
47403,2,3,2,1,0,2,2,3,1
47404,2,3,2,1,0,2,3,0,1
47405,2,3,2,1,0,2,3,1,1
47406,2,3,2,1,0,2,3,2,1
47407,2,3,2,1,0,2,3,3,1
47408,2,3,2,1,0,3,0,0,1
47409,2,3,2,1,0,3,0,1,1
47410,2,3,2,1,0,3,0,2,2
47411,2,3,2,1,0,3,0,3,2
47412,2,3,2,1,0,3,1,0,1
47413,2,3,2,1,0,3,1,1,1
47414,2,3,2,1,0,3,1,2,1
47415,2,3,2,1,0,3,1,3,1
47416,2,3,2,1,0,3,2,0,1
47417,2,3,2,1,0,3,2,1,1
47418,2,3,2,1,0,3,2,2,1
47419,2,3,2,1,0,3,2,3,1
47420,2,3,2,1,0,3,3,0,1
47421,2,3,2,1,0,3,3,1,1
47422,2,3,2,1,0,3,3,2,1
47423,2,3,2,1,0,3,3,3,1
47424,2,3,2,1,1,0,0,0,1
47425,2,3,2,1,1,0,0,1,1
47426,2,3,2,1,1,0,0,2,1
47427,2,3,2,1,1,0,0,3,1
47428,2,3,2,1,1,0,1,0,1
47429,2,3,2,1,1,0,1,1,1
47430,2,3,2,1,1,0,1,2,1
47431,2,3,2,1,1,0,1,3,1
47432,2,3,2,1,1,0,2,0,1
47433,2,3,2,1,1,0,2,1,1
47434,2,3,2,1,1,0,2,2,1
47435,2,3,2,1,1,0,2,3,1
47436,2,3,2,1,1,0,3,0,1
47437,2,3,2,1,1,0,3,1,1
47438,2,3,2,1,1,0,3,2,1
47439,2,3,2,1,1,0,3,3,1
47440,2,3,2,1,1,1,0,0,1
47441,2,3,2,1,1,1,0,1,1
47442,2,3,2,1,1,1,0,2,1
47443,2,3,2,1,1,1,0,3,1
47444,2,3,2,1,1,1,1,0,1
47445,2,3,2,1,1,1,1,1,1
47446,2,3,2,1,1,1,1,2,1
47447,2,3,2,1,1,1,1,3,1
47448,2,3,2,1,1,1,2,0,1
47449,2,3,2,1,1,1,2,1,1
47450,2,3,2,1,1,1,2,2,1
47451,2,3,2,1,1,1,2,3,1
47452,2,3,2,1,1,1,3,0,1
47453,2,3,2,1,1,1,3,1,1
47454,2,3,2,1,1,1,3,2,1
47455,2,3,2,1,1,1,3,3,1
47456,2,3,2,1,1,2,0,0,1
47457,2,3,2,1,1,2,0,1,1
47458,2,3,2,1,1,2,0,2,1
47459,2,3,2,1,1,2,0,3,1
47460,2,3,2,1,1,2,1,0,1
47461,2,3,2,1,1,2,1,1,1
47462,2,3,2,1,1,2,1,2,1
47463,2,3,2,1,1,2,1,3,1
47464,2,3,2,1,1,2,2,0,1
47465,2,3,2,1,1,2,2,1,1
47466,2,3,2,1,1,2,2,2,1
47467,2,3,2,1,1,2,2,3,1
47468,2,3,2,1,1,2,3,0,1
47469,2,3,2,1,1,2,3,1,1
47470,2,3,2,1,1,2,3,2,1
47471,2,3,2,1,1,2,3,3,1
47472,2,3,2,1,1,3,0,0,1
47473,2,3,2,1,1,3,0,1,1
47474,2,3,2,1,1,3,0,2,1
47475,2,3,2,1,1,3,0,3,2
47476,2,3,2,1,1,3,1,0,1
47477,2,3,2,1,1,3,1,1,1
47478,2,3,2,1,1,3,1,2,1
47479,2,3,2,1,1,3,1,3,1
47480,2,3,2,1,1,3,2,0,1
47481,2,3,2,1,1,3,2,1,1
47482,2,3,2,1,1,3,2,2,1
47483,2,3,2,1,1,3,2,3,1
47484,2,3,2,1,1,3,3,0,1
47485,2,3,2,1,1,3,3,1,1
47486,2,3,2,1,1,3,3,2,1
47487,2,3,2,1,1,3,3,3,1
47488,2,3,2,1,2,0,0,0,1
47489,2,3,2,1,2,0,0,1,1
47490,2,3,2,1,2,0,0,2,1
47491,2,3,2,1,2,0,0,3,1
47492,2,3,2,1,2,0,1,0,1
47493,2,3,2,1,2,0,1,1,1
47494,2,3,2,1,2,0,1,2,1
47495,2,3,2,1,2,0,1,3,1
47496,2,3,2,1,2,0,2,0,1
47497,2,3,2,1,2,0,2,1,1
47498,2,3,2,1,2,0,2,2,1
47499,2,3,2,1,2,0,2,3,1
47500,2,3,2,1,2,0,3,0,1
47501,2,3,2,1,2,0,3,1,1
47502,2,3,2,1,2,0,3,2,1
47503,2,3,2,1,2,0,3,3,1
47504,2,3,2,1,2,1,0,0,1
47505,2,3,2,1,2,1,0,1,1
47506,2,3,2,1,2,1,0,2,1
47507,2,3,2,1,2,1,0,3,1
47508,2,3,2,1,2,1,1,0,1
47509,2,3,2,1,2,1,1,1,1
47510,2,3,2,1,2,1,1,2,1
47511,2,3,2,1,2,1,1,3,1
47512,2,3,2,1,2,1,2,0,1
47513,2,3,2,1,2,1,2,1,1
47514,2,3,2,1,2,1,2,2,1
47515,2,3,2,1,2,1,2,3,1
47516,2,3,2,1,2,1,3,0,1
47517,2,3,2,1,2,1,3,1,1
47518,2,3,2,1,2,1,3,2,1
47519,2,3,2,1,2,1,3,3,1
47520,2,3,2,1,2,2,0,0,1
47521,2,3,2,1,2,2,0,1,1
47522,2,3,2,1,2,2,0,2,1
47523,2,3,2,1,2,2,0,3,1
47524,2,3,2,1,2,2,1,0,1
47525,2,3,2,1,2,2,1,1,1
47526,2,3,2,1,2,2,1,2,1
47527,2,3,2,1,2,2,1,3,1
47528,2,3,2,1,2,2,2,0,1
47529,2,3,2,1,2,2,2,1,1
47530,2,3,2,1,2,2,2,2,1
47531,2,3,2,1,2,2,2,3,1
47532,2,3,2,1,2,2,3,0,1
47533,2,3,2,1,2,2,3,1,1
47534,2,3,2,1,2,2,3,2,1
47535,2,3,2,1,2,2,3,3,1
47536,2,3,2,1,2,3,0,0,1
47537,2,3,2,1,2,3,0,1,1
47538,2,3,2,1,2,3,0,2,1
47539,2,3,2,1,2,3,0,3,1
47540,2,3,2,1,2,3,1,0,1
47541,2,3,2,1,2,3,1,1,1
47542,2,3,2,1,2,3,1,2,1
47543,2,3,2,1,2,3,1,3,1
47544,2,3,2,1,2,3,2,0,1
47545,2,3,2,1,2,3,2,1,1
47546,2,3,2,1,2,3,2,2,1
47547,2,3,2,1,2,3,2,3,1
47548,2,3,2,1,2,3,3,0,1
47549,2,3,2,1,2,3,3,1,1
47550,2,3,2,1,2,3,3,2,1
47551,2,3,2,1,2,3,3,3,1
47552,2,3,2,1,3,0,0,0,1
47553,2,3,2,1,3,0,0,1,1
47554,2,3,2,1,3,0,0,2,1
47555,2,3,2,1,3,0,0,3,1
47556,2,3,2,1,3,0,1,0,1
47557,2,3,2,1,3,0,1,1,1
47558,2,3,2,1,3,0,1,2,1
47559,2,3,2,1,3,0,1,3,1
47560,2,3,2,1,3,0,2,0,1
47561,2,3,2,1,3,0,2,1,1
47562,2,3,2,1,3,0,2,2,1
47563,2,3,2,1,3,0,2,3,1
47564,2,3,2,1,3,0,3,0,1
47565,2,3,2,1,3,0,3,1,1
47566,2,3,2,1,3,0,3,2,1
47567,2,3,2,1,3,0,3,3,1
47568,2,3,2,1,3,1,0,0,1
47569,2,3,2,1,3,1,0,1,1
47570,2,3,2,1,3,1,0,2,1
47571,2,3,2,1,3,1,0,3,1
47572,2,3,2,1,3,1,1,0,1
47573,2,3,2,1,3,1,1,1,1
47574,2,3,2,1,3,1,1,2,1
47575,2,3,2,1,3,1,1,3,1
47576,2,3,2,1,3,1,2,0,1
47577,2,3,2,1,3,1,2,1,1
47578,2,3,2,1,3,1,2,2,1
47579,2,3,2,1,3,1,2,3,1
47580,2,3,2,1,3,1,3,0,1
47581,2,3,2,1,3,1,3,1,1
47582,2,3,2,1,3,1,3,2,1
47583,2,3,2,1,3,1,3,3,1
47584,2,3,2,1,3,2,0,0,1
47585,2,3,2,1,3,2,0,1,1
47586,2,3,2,1,3,2,0,2,1
47587,2,3,2,1,3,2,0,3,1
47588,2,3,2,1,3,2,1,0,1
47589,2,3,2,1,3,2,1,1,1
47590,2,3,2,1,3,2,1,2,1
47591,2,3,2,1,3,2,1,3,1
47592,2,3,2,1,3,2,2,0,1
47593,2,3,2,1,3,2,2,1,1
47594,2,3,2,1,3,2,2,2,1
47595,2,3,2,1,3,2,2,3,1
47596,2,3,2,1,3,2,3,0,1
47597,2,3,2,1,3,2,3,1,1
47598,2,3,2,1,3,2,3,2,1
47599,2,3,2,1,3,2,3,3,1
47600,2,3,2,1,3,3,0,0,1
47601,2,3,2,1,3,3,0,1,1
47602,2,3,2,1,3,3,0,2,1
47603,2,3,2,1,3,3,0,3,1
47604,2,3,2,1,3,3,1,0,1
47605,2,3,2,1,3,3,1,1,1
47606,2,3,2,1,3,3,1,2,1
47607,2,3,2,1,3,3,1,3,1
47608,2,3,2,1,3,3,2,0,1
47609,2,3,2,1,3,3,2,1,1
47610,2,3,2,1,3,3,2,2,1
47611,2,3,2,1,3,3,2,3,1
47612,2,3,2,1,3,3,3,0,1
47613,2,3,2,1,3,3,3,1,1
47614,2,3,2,1,3,3,3,2,1
47615,2,3,2,1,3,3,3,3,1
47616,2,3,2,2,0,0,0,0,1
47617,2,3,2,2,0,0,0,1,1
47618,2,3,2,2,0,0,0,2,1
47619,2,3,2,2,0,0,0,3,1
47620,2,3,2,2,0,0,1,0,1
47621,2,3,2,2,0,0,1,1,1
47622,2,3,2,2,0,0,1,2,1
47623,2,3,2,2,0,0,1,3,1
47624,2,3,2,2,0,0,2,0,1
47625,2,3,2,2,0,0,2,1,1
47626,2,3,2,2,0,0,2,2,1
47627,2,3,2,2,0,0,2,3,1
47628,2,3,2,2,0,0,3,0,1
47629,2,3,2,2,0,0,3,1,1
47630,2,3,2,2,0,0,3,2,1
47631,2,3,2,2,0,0,3,3,1
47632,2,3,2,2,0,1,0,0,1
47633,2,3,2,2,0,1,0,1,1
47634,2,3,2,2,0,1,0,2,1
47635,2,3,2,2,0,1,0,3,1
47636,2,3,2,2,0,1,1,0,1
47637,2,3,2,2,0,1,1,1,1
47638,2,3,2,2,0,1,1,2,1
47639,2,3,2,2,0,1,1,3,1
47640,2,3,2,2,0,1,2,0,1
47641,2,3,2,2,0,1,2,1,1
47642,2,3,2,2,0,1,2,2,1
47643,2,3,2,2,0,1,2,3,1
47644,2,3,2,2,0,1,3,0,1
47645,2,3,2,2,0,1,3,1,1
47646,2,3,2,2,0,1,3,2,1
47647,2,3,2,2,0,1,3,3,1
47648,2,3,2,2,0,2,0,0,1
47649,2,3,2,2,0,2,0,1,1
47650,2,3,2,2,0,2,0,2,1
47651,2,3,2,2,0,2,0,3,1
47652,2,3,2,2,0,2,1,0,1
47653,2,3,2,2,0,2,1,1,1
47654,2,3,2,2,0,2,1,2,1
47655,2,3,2,2,0,2,1,3,1
47656,2,3,2,2,0,2,2,0,1
47657,2,3,2,2,0,2,2,1,1
47658,2,3,2,2,0,2,2,2,1
47659,2,3,2,2,0,2,2,3,1
47660,2,3,2,2,0,2,3,0,1
47661,2,3,2,2,0,2,3,1,1
47662,2,3,2,2,0,2,3,2,1
47663,2,3,2,2,0,2,3,3,1
47664,2,3,2,2,0,3,0,0,0
47665,2,3,2,2,0,3,0,1,0
47666,2,3,2,2,0,3,0,2,1
47667,2,3,2,2,0,3,0,3,2
47668,2,3,2,2,0,3,1,0,0
47669,2,3,2,2,0,3,1,1,0
47670,2,3,2,2,0,3,1,2,1
47671,2,3,2,2,0,3,1,3,1
47672,2,3,2,2,0,3,2,0,0
47673,2,3,2,2,0,3,2,1,0
47674,2,3,2,2,0,3,2,2,1
47675,2,3,2,2,0,3,2,3,1
47676,2,3,2,2,0,3,3,0,0
47677,2,3,2,2,0,3,3,1,0
47678,2,3,2,2,0,3,3,2,1
47679,2,3,2,2,0,3,3,3,1
47680,2,3,2,2,1,0,0,0,1
47681,2,3,2,2,1,0,0,1,1
47682,2,3,2,2,1,0,0,2,1
47683,2,3,2,2,1,0,0,3,1
47684,2,3,2,2,1,0,1,0,1
47685,2,3,2,2,1,0,1,1,1
47686,2,3,2,2,1,0,1,2,1
47687,2,3,2,2,1,0,1,3,1
47688,2,3,2,2,1,0,2,0,1
47689,2,3,2,2,1,0,2,1,1
47690,2,3,2,2,1,0,2,2,1
47691,2,3,2,2,1,0,2,3,1
47692,2,3,2,2,1,0,3,0,1
47693,2,3,2,2,1,0,3,1,1
47694,2,3,2,2,1,0,3,2,1
47695,2,3,2,2,1,0,3,3,1
47696,2,3,2,2,1,1,0,0,1
47697,2,3,2,2,1,1,0,1,1
47698,2,3,2,2,1,1,0,2,1
47699,2,3,2,2,1,1,0,3,1
47700,2,3,2,2,1,1,1,0,1
47701,2,3,2,2,1,1,1,1,1
47702,2,3,2,2,1,1,1,2,1
47703,2,3,2,2,1,1,1,3,1
47704,2,3,2,2,1,1,2,0,1
47705,2,3,2,2,1,1,2,1,1
47706,2,3,2,2,1,1,2,2,1
47707,2,3,2,2,1,1,2,3,1
47708,2,3,2,2,1,1,3,0,1
47709,2,3,2,2,1,1,3,1,1
47710,2,3,2,2,1,1,3,2,1
47711,2,3,2,2,1,1,3,3,1
47712,2,3,2,2,1,2,0,0,1
47713,2,3,2,2,1,2,0,1,1
47714,2,3,2,2,1,2,0,2,1
47715,2,3,2,2,1,2,0,3,1
47716,2,3,2,2,1,2,1,0,1
47717,2,3,2,2,1,2,1,1,1
47718,2,3,2,2,1,2,1,2,1
47719,2,3,2,2,1,2,1,3,1
47720,2,3,2,2,1,2,2,0,1
47721,2,3,2,2,1,2,2,1,1
47722,2,3,2,2,1,2,2,2,1
47723,2,3,2,2,1,2,2,3,1
47724,2,3,2,2,1,2,3,0,1
47725,2,3,2,2,1,2,3,1,1
47726,2,3,2,2,1,2,3,2,1
47727,2,3,2,2,1,2,3,3,1
47728,2,3,2,2,1,3,0,0,0
47729,2,3,2,2,1,3,0,1,1
47730,2,3,2,2,1,3,0,2,1
47731,2,3,2,2,1,3,0,3,1
47732,2,3,2,2,1,3,1,0,0
47733,2,3,2,2,1,3,1,1,1
47734,2,3,2,2,1,3,1,2,1
47735,2,3,2,2,1,3,1,3,1
47736,2,3,2,2,1,3,2,0,0
47737,2,3,2,2,1,3,2,1,1
47738,2,3,2,2,1,3,2,2,1
47739,2,3,2,2,1,3,2,3,1
47740,2,3,2,2,1,3,3,0,0
47741,2,3,2,2,1,3,3,1,1
47742,2,3,2,2,1,3,3,2,1
47743,2,3,2,2,1,3,3,3,1
47744,2,3,2,2,2,0,0,0,1
47745,2,3,2,2,2,0,0,1,1
47746,2,3,2,2,2,0,0,2,1
47747,2,3,2,2,2,0,0,3,1
47748,2,3,2,2,2,0,1,0,1
47749,2,3,2,2,2,0,1,1,1
47750,2,3,2,2,2,0,1,2,1
47751,2,3,2,2,2,0,1,3,1
47752,2,3,2,2,2,0,2,0,1
47753,2,3,2,2,2,0,2,1,1
47754,2,3,2,2,2,0,2,2,1
47755,2,3,2,2,2,0,2,3,1
47756,2,3,2,2,2,0,3,0,1
47757,2,3,2,2,2,0,3,1,1
47758,2,3,2,2,2,0,3,2,1
47759,2,3,2,2,2,0,3,3,1
47760,2,3,2,2,2,1,0,0,1
47761,2,3,2,2,2,1,0,1,1
47762,2,3,2,2,2,1,0,2,1
47763,2,3,2,2,2,1,0,3,1
47764,2,3,2,2,2,1,1,0,1
47765,2,3,2,2,2,1,1,1,1
47766,2,3,2,2,2,1,1,2,1
47767,2,3,2,2,2,1,1,3,1
47768,2,3,2,2,2,1,2,0,1
47769,2,3,2,2,2,1,2,1,1
47770,2,3,2,2,2,1,2,2,1
47771,2,3,2,2,2,1,2,3,1
47772,2,3,2,2,2,1,3,0,1
47773,2,3,2,2,2,1,3,1,1
47774,2,3,2,2,2,1,3,2,1
47775,2,3,2,2,2,1,3,3,1
47776,2,3,2,2,2,2,0,0,1
47777,2,3,2,2,2,2,0,1,1
47778,2,3,2,2,2,2,0,2,1
47779,2,3,2,2,2,2,0,3,1
47780,2,3,2,2,2,2,1,0,1
47781,2,3,2,2,2,2,1,1,1
47782,2,3,2,2,2,2,1,2,1
47783,2,3,2,2,2,2,1,3,1
47784,2,3,2,2,2,2,2,0,1
47785,2,3,2,2,2,2,2,1,1
47786,2,3,2,2,2,2,2,2,1
47787,2,3,2,2,2,2,2,3,1
47788,2,3,2,2,2,2,3,0,1
47789,2,3,2,2,2,2,3,1,1
47790,2,3,2,2,2,2,3,2,1
47791,2,3,2,2,2,2,3,3,1
47792,2,3,2,2,2,3,0,0,1
47793,2,3,2,2,2,3,0,1,1
47794,2,3,2,2,2,3,0,2,1
47795,2,3,2,2,2,3,0,3,1
47796,2,3,2,2,2,3,1,0,1
47797,2,3,2,2,2,3,1,1,1
47798,2,3,2,2,2,3,1,2,1
47799,2,3,2,2,2,3,1,3,1
47800,2,3,2,2,2,3,2,0,1
47801,2,3,2,2,2,3,2,1,1
47802,2,3,2,2,2,3,2,2,1
47803,2,3,2,2,2,3,2,3,1
47804,2,3,2,2,2,3,3,0,1
47805,2,3,2,2,2,3,3,1,1
47806,2,3,2,2,2,3,3,2,1
47807,2,3,2,2,2,3,3,3,1
47808,2,3,2,2,3,0,0,0,1
47809,2,3,2,2,3,0,0,1,1
47810,2,3,2,2,3,0,0,2,1
47811,2,3,2,2,3,0,0,3,1
47812,2,3,2,2,3,0,1,0,1
47813,2,3,2,2,3,0,1,1,1
47814,2,3,2,2,3,0,1,2,1
47815,2,3,2,2,3,0,1,3,1
47816,2,3,2,2,3,0,2,0,1
47817,2,3,2,2,3,0,2,1,1
47818,2,3,2,2,3,0,2,2,1
47819,2,3,2,2,3,0,2,3,1
47820,2,3,2,2,3,0,3,0,1
47821,2,3,2,2,3,0,3,1,1
47822,2,3,2,2,3,0,3,2,1
47823,2,3,2,2,3,0,3,3,1
47824,2,3,2,2,3,1,0,0,1
47825,2,3,2,2,3,1,0,1,1
47826,2,3,2,2,3,1,0,2,1
47827,2,3,2,2,3,1,0,3,1
47828,2,3,2,2,3,1,1,0,1
47829,2,3,2,2,3,1,1,1,1
47830,2,3,2,2,3,1,1,2,1
47831,2,3,2,2,3,1,1,3,1
47832,2,3,2,2,3,1,2,0,1
47833,2,3,2,2,3,1,2,1,1
47834,2,3,2,2,3,1,2,2,1
47835,2,3,2,2,3,1,2,3,1
47836,2,3,2,2,3,1,3,0,1
47837,2,3,2,2,3,1,3,1,1
47838,2,3,2,2,3,1,3,2,1
47839,2,3,2,2,3,1,3,3,1
47840,2,3,2,2,3,2,0,0,1
47841,2,3,2,2,3,2,0,1,1
47842,2,3,2,2,3,2,0,2,1
47843,2,3,2,2,3,2,0,3,1
47844,2,3,2,2,3,2,1,0,1
47845,2,3,2,2,3,2,1,1,1
47846,2,3,2,2,3,2,1,2,1
47847,2,3,2,2,3,2,1,3,1
47848,2,3,2,2,3,2,2,0,1
47849,2,3,2,2,3,2,2,1,1
47850,2,3,2,2,3,2,2,2,1
47851,2,3,2,2,3,2,2,3,1
47852,2,3,2,2,3,2,3,0,1
47853,2,3,2,2,3,2,3,1,1
47854,2,3,2,2,3,2,3,2,1
47855,2,3,2,2,3,2,3,3,1
47856,2,3,2,2,3,3,0,0,1
47857,2,3,2,2,3,3,0,1,1
47858,2,3,2,2,3,3,0,2,1
47859,2,3,2,2,3,3,0,3,1
47860,2,3,2,2,3,3,1,0,1
47861,2,3,2,2,3,3,1,1,1
47862,2,3,2,2,3,3,1,2,1
47863,2,3,2,2,3,3,1,3,1
47864,2,3,2,2,3,3,2,0,1
47865,2,3,2,2,3,3,2,1,1
47866,2,3,2,2,3,3,2,2,1
47867,2,3,2,2,3,3,2,3,1
47868,2,3,2,2,3,3,3,0,1
47869,2,3,2,2,3,3,3,1,1
47870,2,3,2,2,3,3,3,2,1
47871,2,3,2,2,3,3,3,3,1
47872,2,3,2,3,0,0,0,0,1
47873,2,3,2,3,0,0,0,1,1
47874,2,3,2,3,0,0,0,2,1
47875,2,3,2,3,0,0,0,3,1
47876,2,3,2,3,0,0,1,0,1
47877,2,3,2,3,0,0,1,1,1
47878,2,3,2,3,0,0,1,2,1
47879,2,3,2,3,0,0,1,3,1
47880,2,3,2,3,0,0,2,0,1
47881,2,3,2,3,0,0,2,1,1
47882,2,3,2,3,0,0,2,2,1
47883,2,3,2,3,0,0,2,3,1
47884,2,3,2,3,0,0,3,0,1
47885,2,3,2,3,0,0,3,1,1
47886,2,3,2,3,0,0,3,2,1
47887,2,3,2,3,0,0,3,3,1
47888,2,3,2,3,0,1,0,0,1
47889,2,3,2,3,0,1,0,1,1
47890,2,3,2,3,0,1,0,2,1
47891,2,3,2,3,0,1,0,3,1
47892,2,3,2,3,0,1,1,0,1
47893,2,3,2,3,0,1,1,1,1
47894,2,3,2,3,0,1,1,2,1
47895,2,3,2,3,0,1,1,3,1
47896,2,3,2,3,0,1,2,0,1
47897,2,3,2,3,0,1,2,1,1
47898,2,3,2,3,0,1,2,2,1
47899,2,3,2,3,0,1,2,3,1
47900,2,3,2,3,0,1,3,0,1
47901,2,3,2,3,0,1,3,1,1
47902,2,3,2,3,0,1,3,2,1
47903,2,3,2,3,0,1,3,3,1
47904,2,3,2,3,0,2,0,0,0
47905,2,3,2,3,0,2,0,1,1
47906,2,3,2,3,0,2,0,2,1
47907,2,3,2,3,0,2,0,3,1
47908,2,3,2,3,0,2,1,0,0
47909,2,3,2,3,0,2,1,1,1
47910,2,3,2,3,0,2,1,2,1
47911,2,3,2,3,0,2,1,3,1
47912,2,3,2,3,0,2,2,0,0
47913,2,3,2,3,0,2,2,1,1
47914,2,3,2,3,0,2,2,2,1
47915,2,3,2,3,0,2,2,3,1
47916,2,3,2,3,0,2,3,0,0
47917,2,3,2,3,0,2,3,1,1
47918,2,3,2,3,0,2,3,2,1
47919,2,3,2,3,0,2,3,3,1
47920,2,3,2,3,0,3,0,0,0
47921,2,3,2,3,0,3,0,1,0
47922,2,3,2,3,0,3,0,2,0
47923,2,3,2,3,0,3,0,3,0
47924,2,3,2,3,0,3,1,0,0
47925,2,3,2,3,0,3,1,1,0
47926,2,3,2,3,0,3,1,2,0
47927,2,3,2,3,0,3,1,3,1
47928,2,3,2,3,0,3,2,0,0
47929,2,3,2,3,0,3,2,1,0
